Data Medicao,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao Piche,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media
18/11/1990,0,32.2,19.6,,4.4,24.4,73.75,1.666667
19/11/1990,4,32.6,20.8,,4.7,25.64,69.25,1.733333
20/11/1990,0,33.6,21.4,,4.5,26.14,67.5,2.333333
21/11/1990,0,32.5,20.4,,5.1,25.34,67.75,1.8
22/11/1990,3.9,32.3,19.4,,4.9,24.22,64.75,2.833333
23/11/1990,11.4,30.6,19,,4.8,23.14,73.5,1.7
24/11/1990,3.5,30.2,19,,3.3,23.4,73.25,1.6
25/11/1990,0,30.7,18.1,,3.2,23.6,66.5,1.6
26/11/1990,0,31.5,18.2,,4.8,23.48,74.25,1.8
27/11/1990,11.3,30.5,19.9,,3.5,23.4,70.25,2.2
28/11/1990,0,28.6,18,,4.5,21.42,61,3.033333
29/11/1990,0,30.2,16.3,,5.2,22.1,61.5,2.433333
30/11/1990,0,32.2,16.4,,5.6,24.52,46.5,2.133333
01/12/1990,0,34.2,18.8,,7.6,25.96,49.25,2.3
02/12/1990,0,34.2,21.2,,9,26.06,62.75,1.866667
03/12/1990,0,31,21.2,,6.2,25.18,62.25,3.7
04/12/1990,0,25.7,20.8,,5.8,22.9,73.25,2.033333
05/12/1990,0,32.3,21.1,,3.3,25,82,2.6
06/12/1990,4.2,32.2,19.8,,3.7,25.94,64.25,3.033333
07/12/1990,0,28,21.5,,5.6,23.34,88.5,1.4
08/12/1990,17.2,25.4,18.4,,2.6,20.2,72.5,3.766667
09/12/1990,0,26.5,17,,4.3,21.08,71.25,2.966667
10/12/1990,0,28.6,19.4,,4.5,23.04,80,2.166667
11/12/1990,6.8,27.2,20.2,,3.2,23.28,88.25,2.566667
12/12/1990,15.4,32,20.6,,1.8,24.32,58.25,2.033333
13/12/1990,8.1,27.6,20.4,,3.4,23.52,92,3.533333
14/12/1990,52.6,22.5,17.4,,1.2,18.98,84.75,2.1
15/12/1990,2.6,26.2,16.5,,2.2,21.1,79.5,1.766667
16/12/1990,0,31.2,18,,2.7,23.9,56,1.4
17/12/1990,0,31.2,16,,6.2,23.4,66.5,1.8
18/12/1990,0,32.3,18,,4.5,25.62,65.25,2.433333
19/12/1990,0,32.8,20.1,,5,23.66,77.25,2.866667
20/12/1990,28.6,29.6,19.4,,3.9,23.8,75.5,3.266667
21/12/1990,0,31.5,19,,3.4,24.92,66.25,1.1
22/12/1990,0,33.2,18,,4.8,25.46,57.75,1.266667
23/12/1990,0,34.5,18.4,,6,26.02,54.5,1.6
24/12/1990,0,33.1,17.4,,8,24.14,71,2.066667
25/12/1990,20.2,29.6,20.2,,3.6,23.56,73.5,2.833333
26/12/1990,0,28.7,17,,4,22.26,64.75,3.433333
27/12/1990,0,29.2,19.2,,5.1,23.38,67.5,1.333333
28/12/1990,0,33.5,16.8,,4.1,25.3,51,1.7
29/12/1990,5.1,26,15.8,,6.8,18.26,74.75,3.166667
30/12/1990,0,25.2,12.6,,3.2,18.06,63.5,3.8
31/12/1990,0,27,15.8,,5.4,20.52,66.75,1.966667
01/01/1991,0,30.2,17.5,,4.8,22.44,67.75,1.466667
02/01/1991,0,31.6,18.2,,4.5,24.24,59.5,2.866667
03/01/1991,0,27.2,19.5,,5.1,22.34,77.25,2.033333
04/01/1991,23.8,24.5,19,,2.2,20.66,84.25,1.533333
05/01/1991,13.6,26.6,17.2,,1.9,20.96,71.75,3.666667
06/01/1991,0,28.7,16.8,,4,21.5,70.25,2.466667
07/01/1991,0,29.7,18.6,,4.7,22.78,66.75,2.633333
08/01/1991,0,31.7,19.6,,5,24.14,68,2.533333
09/01/1991,0,32.5,20.2,,4.7,24.34,71.75,1.9
10/01/1991,0,31.5,19,,4.8,23.66,80.5,1.266667
11/01/1991,24.2,26.8,20.1,,6,22.36,90.75,0.866667
12/01/1991,42.2,25.5,18.5,,1.4,21.3,76,1.9
13/01/1991,0,31,16.8,,2.5,24.52,66,1.933333
14/01/1991,0,27.2,21.2,,4.7,23.22,89.75,1.233333
15/01/1991,3.9,26.8,21.4,,1,23.36,94.25,0.866667
16/01/1991,13.3,29.7,21,,1.2,23.6,83.5,1.033333
17/01/1991,5.2,25.4,19.2,,2.2,21.06,76.75,3.1
18/01/1991,0,26.2,17.5,,3.4,20.56,69.5,3.366667
19/01/1991,0,28.5,17.8,,4.7,22.04,71.25,2.233333
20/01/1991,0,30.1,19.2,,4.8,24,69.75,1.033333
21/01/1991,0,32.6,18.5,,3.3,26.18,66,1.7
22/01/1991,0,33.6,21.4,,4,25,73.75,1.8
23/01/1991,0.5,33.2,19.8,,4,25.4,66.25,2.366667
24/01/1991,0,30.2,20.4,,4.5,24.18,66.75,2.2
25/01/1991,0,29.3,21.3,,4.8,24.72,73.75,2.2
26/01/1991,25,24.4,18.6,,2.6,20.08,96.5,1.8
27/01/1991,35.8,26.2,17.7,,1.4,20.7,93,1.5
28/01/1991,27.4,30.1,18.7,,0.5,23.8,78.25,1.8
29/01/1991,0,29.6,19.8,,2.5,22.82,78,2.6
30/01/1991,6.6,28.4,19.7,,3.2,23.66,80.75,3.266667
31/01/1991,0.4,27.4,20.4,,3,22.84,92,3.766667
01/02/1991,3.3,26.4,20.6,,1.4,23.24,92.25,1.8
02/02/1991,37.6,27.2,19,,0.8,22.96,82.75,1.6
03/02/1991,0.2,28.6,20.4,,3,23.28,76.5,1.633333
04/02/1991,0,31.4,19.5,,3,23.3,73.25,1.733333
05/02/1991,18,29.5,18.8,,2.6,21.74,86.5,1.8
06/02/1991,6,30.4,19,,2,22.54,83.25,1.8
07/02/1991,30.4,27.2,19.5,,2,23.22,81,1.5
08/02/1991,26.2,25.2,20.1,,1.8,22.34,94,1.566667
09/02/1991,39.2,24.6,19.8,,0.6,21.68,93.5,1.1
10/02/1991,35.8,28.2,20.1,,0.6,23.6,83.75,1.933333
11/02/1991,0,29.6,20.6,,1.5,24,78.5,1.766667
12/02/1991,1.3,29.2,19.8,,2.5,23.52,89.25,1.7
13/02/1991,20,29.2,19.2,,1.5,23.24,73.5,2.266667
14/02/1991,0,30.6,18.6,,3.5,23.66,71.75,1.4
15/02/1991,0,28.6,19.9,,3.6,22.92,77.5,1.533333
16/02/1991,0,28,20.2,,3.2,23.32,77,1.966667
17/02/1991,0,30.5,19.2,,2,24.18,71.25,2.033333
18/02/1991,23,26.2,19.1,,2.7,21.52,87.5,1.9
19/02/1991,3.9,29,16.3,,1.5,22.04,69.5,3.033333
20/02/1991,0,29.6,15.8,,3.5,21.74,63,2.2
21/02/1991,0,29.3,17.2,,4.7,22.66,70.5,1.733333
22/02/1991,0,32,18.5,,3.6,24.64,71.5,2.6
23/02/1991,0.3,27.6,18.8,,4.2,21.74,69,3.033333
24/02/1991,0,25.4,15.2,,3.3,19.64,63,3.166667
25/02/1991,0,28.8,16.2,,4.7,21.4,70.5,2.333333
26/02/1991,0,31,17,,3.5,23.16,68.5,2.5
27/02/1991,0,30.2,18.4,,3.8,24.4,67.5,2.133333
28/02/1991,0,31.2,20.4,,3.9,23.98,71.25,2.9
01/03/1991,0.1,28.7,19.7,,3.4,23.76,80.25,1.433333
02/03/1991,17.2,25.3,19,,1.9,21.46,88.75,1.533333
03/03/1991,10.7,25.5,19.6,,1.2,22.42,91,0.833333
04/03/1991,9.5,25.2,19.3,,1.2,21.66,86.5,1.266667
05/03/1991,2.4,24.7,19.8,,1.2,21.52,89.75,1.733333
06/03/1991,38.6,25.6,19.4,,1,21.1,75.5,2.433333
07/03/1991,45.7,25.2,18.4,,0.8,21.64,88.5,1.433333
08/03/1991,0.8,30.2,20.6,,1.3,24.42,72.5,1.866667
09/03/1991,0,30.8,18.6,,3.8,23.56,75,1.6
10/03/1991,0,31.5,18.2,,3.1,24.6,72.25,2.133333
11/03/1991,0,31.2,20.2,,3.2,23.52,78.5,1.166667
12/03/1991,9.4,31,18.4,,2.5,23.12,79.5,1.866667
13/03/1991,12,29.6,20.2,,2.3,23.24,86,1.433333
14/03/1991,54.2,28.3,20.1,,1.4,22.92,77.25,2.4
15/03/1991,0,26.8,19,,3.2,21.28,70,2.5
16/03/1991,0,27.5,17,,3.8,21.06,64.75,2.9
17/03/1991,0,28.2,17.7,,4.6,22.14,72,1.633333
18/03/1991,0,29.5,19.3,,3.2,24.08,72.25,1.5
19/03/1991,1.3,27.2,21.2,,4,23.24,87,1.3
20/03/1991,11.5,29.7,19.8,,1.3,24.12,87.25,1.533333
21/03/1991,0,29.6,21.2,,1.7,23.88,84,1.666667
22/03/1991,12.6,25.2,20.2,,2.4,21.64,77,3.2
23/03/1991,0,26.6,18.8,,3,21.82,72.5,2.8
24/03/1991,0,27.7,19.8,,3.8,23.14,73,2.866667
25/03/1991,0,27.6,19.9,,3,23.18,82.75,0.733333
26/03/1991,7.9,22.7,18.8,,1.8,20.02,85.25,1.666667
27/03/1991,16.4,18.8,16,,1.6,17.38,89.25,1.266667
28/03/1991,18,19.6,16.1,,1.4,18.02,92.25,0.966667
29/03/1991,10.2,22.8,17.4,,0.8,19.4,90,1.533333
30/03/1991,4.9,23.6,18.2,,1,20.8,90.75,1.566667
31/03/1991,5.9,27.3,18.6,,0.7,21.74,87,2.333333
01/04/1991,19.9,29.2,19.3,,1.1,22.62,80,2.133333
02/04/1991,16.2,26.7,18.2,,2.8,21.5,72.25,2.533333
03/04/1991,0,28.6,17.8,,3.3,21.78,69.75,2.033333
04/04/1991,0,26.7,18,,3.5,21.62,74,2.166667
05/04/1991,0,22.6,17.5,,3.5,19.06,75.75,2.633333
06/04/1991,0,27.2,13.8,,2.6,19.32,68.25,1.466667
07/04/1991,0,28.2,14.3,,3.4,21.58,76,1.2
08/04/1991,0.1,28.2,19.3,,2.4,22.9,78.25,1.966667
09/04/1991,0,29.1,18.2,,2.6,22.74,72.5,2
10/04/1991,0,29.6,16.5,,2.8,23.3,74.25,1.966667
11/04/1991,0,30.8,18.2,,3,24.04,72.75,1.233333
12/04/1991,0,31,20.1,,3.8,24.38,68,1.933333
13/04/1991,9,23.7,18.4,,3.6,20.26,90,1.433333
14/04/1991,2.3,29.7,18.3,,1.6,23.96,72.25,1.333333
15/04/1991,0,30.8,19.2,,3.2,24.16,69.5,1.266667
16/04/1991,0,29.6,19.8,,3,23.4,77,1.8
17/04/1991,0,30.3,18.6,,3.5,24.06,73.25,2.6
18/04/1991,0,24.5,20.6,,3.7,21.76,88,2.033333
19/04/1991,23.5,22.6,18.2,,1,19.72,86.5,1.7
20/04/1991,0.6,21,15.4,,1.6,17.18,69.25,3.3
21/04/1991,0,24.5,15.2,,3.6,18.7,71.75,3.266667
22/04/1991,0,26.6,15.6,,3.3,20.24,72.75,1.9
23/04/1991,0,26.7,13.5,,2.5,20,69.25,1.5
24/04/1991,0,24.2,15.5,,3.3,18.54,80.5,3.166667
25/04/1991,46.2,23.2,15.3,,2.3,18.46,91.75,2.333333
26/04/1991,0.6,24.2,16.2,,0.8,19.58,81,2.533333
27/04/1991,0,23.6,14.4,,2,17.68,83.25,0.866667
28/04/1991,0,25.4,12.5,,1.8,18.4,71.5,1.3
29/04/1991,0,25,13.8,,2.6,19.42,75,1.8
30/04/1991,0.6,25.8,,,2.4,19.8,75.25,1.433333
01/05/1991,0,27.2,16.6,,3,20.7,68,1.966667
02/05/1991,0,27.4,16,,3.7,20.68,68.75,1.3
03/05/1991,0,27.2,14.2,,3.8,20.4,69.75,1.633333
04/05/1991,0,27.3,15,,3.2,20.36,67.75,1.6
05/05/1991,0,27.2,14.3,,4,20.66,68.75,1.766667
06/05/1991,0,21.7,17,,3.3,18.44,79.75,2.533333
07/05/1991,7.3,19.4,15.4,,3.6,17.32,89.5,1.4
08/05/1991,9.8,21.8,15.8,,1,17.48,77.75,2.2
09/05/1991,0,23.2,12.4,,2.2,16.98,72.75,2.033333
10/05/1991,0,25.1,12.2,,3,17.54,73.75,1.733333
11/05/1991,0,25.2,13.1,,2.3,18.08,71.75,2.033333
12/05/1991,0,24.5,14.9,,2.8,18.64,68,2.8
13/05/1991,0,24.5,15.2,,3.6,19.74,71,1.466667
14/05/1991,0,24.3,16.6,,2.5,19.02,83.25,1.7
15/05/1991,36.2,20.1,16.2,,0.8,17.56,93.25,2.966667
16/05/1991,13.4,21.8,14.9,,1.8,17.06,81.25,1.3
17/05/1991,0,23.5,11.8,,1.6,17.78,75,1.733333
18/05/1991,0,26.2,15,,2.3,19.72,72.5,2.433333
19/05/1991,0,26.2,16.5,,3.2,20.82,73.25,2.1
20/05/1991,0,27.7,16.3,,2.9,20.48,77.75,1.266667
21/05/1991,6.3,25.7,15.8,,2.5,20.14,78.5,1.033333
22/05/1991,0,27.5,15.6,,2.4,20.64,77.25,3.333333
23/05/1991,0,24.6,16,,2.8,18.96,69,1.866667
24/05/1991,0,25.2,14.9,,3,19.14,71.5,1.866667
25/05/1991,0,26.5,12.4,,2.5,18.18,65.5,1.166667
26/05/1991,0,27.6,12.4,,3.3,19.78,70.5,1.033333
27/05/1991,0,27,15.4,,3.3,20.28,68.75,1.866667
28/05/1991,0,27.4,13.6,,3.6,19.86,66.5,1.566667
29/05/1991,0,26.5,13.5,,4.2,19.3,67.5,1.733333
30/05/1991,0,26.6,12.7,,3.8,19.22,64.5,1.2
31/05/1991,0,25.7,12.9,,3.5,18.6,67,1.566667
01/06/1991,,,,,,,,
02/06/1991,,,,,,,,
03/06/1991,,,,,,,,
04/06/1991,,,,,,,,
05/06/1991,,,,,,,,
06/06/1991,,,,,,,,
07/06/1991,,,,,,,,
08/06/1991,,,,,,,,
09/06/1991,,,,,,,,
10/06/1991,,,,,,,,
11/06/1991,,,,,,,,
12/06/1991,,,,,,,,
13/06/1991,,,,,,,,
14/06/1991,,,,,,,,
15/06/1991,,,,,,,,
16/06/1991,,,,,,,,
17/06/1991,,,,,,,,
18/06/1991,,,,,,,,
19/06/1991,,,,,,,,
20/06/1991,,,,,,,,
21/06/1991,,,,,,,,
22/06/1991,,,,,,,,
23/06/1991,,,,,,,,
24/06/1991,,,,,,,,
25/06/1991,,,,,,,,
26/06/1991,,,,,,,,
27/06/1991,,,,,,,,
28/06/1991,,,,,,,,
29/06/1991,,,,,,,,
30/06/1991,,,,,,,,
01/07/1991,,,,,,,,
02/07/1991,,,,,,,,
03/07/1991,,,,,,,,
04/07/1991,,,,,,,,
05/07/1991,,,,,,,,
06/07/1991,,,,,,,,
07/07/1991,,,,,,,,
08/07/1991,,,,,,,,
09/07/1991,,,,,,,,
10/07/1991,,,,,,,,
11/07/1991,,,,,,,,
12/07/1991,,,,,,,,
13/07/1991,,,,,,,,
14/07/1991,,,,,,,,
15/07/1991,,,,,,,,
16/07/1991,,,,,,,,
17/07/1991,,,,,,,,
18/07/1991,,,,,,,,
19/07/1991,,,,,,,,
20/07/1991,,,,,,,,
21/07/1991,,,,,,,,
22/07/1991,,,,,,,,
23/07/1991,,,,,,,,
24/07/1991,,,,,,,,
25/07/1991,,,,,,,,
26/07/1991,,,,,,,,
27/07/1991,,,,,,,,
28/07/1991,,,,,,,,
29/07/1991,,,,,,,,
30/07/1991,,,,,,,,
31/07/1991,,,,,,,,
01/08/1991,,,,,,,,
02/08/1991,,,,,,,,
03/08/1991,,,,,,,,
04/08/1991,,,,,,,,
05/08/1991,,,,,,,,
06/08/1991,,,,,,,,
07/08/1991,,,,,,,,
08/08/1991,,,,,,,,
09/08/1991,,,,,,,,
10/08/1991,,,,,,,,
11/08/1991,,,,,,,,
12/08/1991,,,,,,,,
13/08/1991,,,,,,,,
14/08/1991,,,,,,,,
15/08/1991,,,,,,,,
16/08/1991,,,,,,,,
17/08/1991,,,,,,,,
18/08/1991,,,,,,,,
19/08/1991,,,,,,,,
20/08/1991,,,,,,,,
21/08/1991,,,,,,,,
22/08/1991,,,,,,,,
23/08/1991,,,,,,,,
24/08/1991,,,,,,,,
25/08/1991,,,,,,,,
26/08/1991,,,,,,,,
27/08/1991,,,,,,,,
28/08/1991,,,,,,,,
29/08/1991,,,,,,,,
30/08/1991,,,,,,,,
31/08/1991,,,,,,,,
01/09/1991,,,,,,,,
02/09/1991,,,,,,,,
03/09/1991,,,,,,,,
04/09/1991,,,,,,,,
05/09/1991,,,,,,,,
06/09/1991,,,,,,,,
07/09/1991,,,,,,,,
08/09/1991,,,,,,,,
09/09/1991,,,,,,,,
10/09/1991,,,,,,,,
11/09/1991,,,,,,,,
12/09/1991,,,,,,,,
13/09/1991,,,,,,,,
14/09/1991,,,,,,,,
15/09/1991,,,,,,,,
16/09/1991,,,,,,,,
17/09/1991,,,,,,,,
18/09/1991,,,,,,,,
19/09/1991,,,,,,,,
20/09/1991,,,,,,,,
21/09/1991,,,,,,,,
22/09/1991,,,,,,,,
23/09/1991,,,,,,,,
24/09/1991,,,,,,,,
25/09/1991,,,,,,,,
26/09/1991,,,,,,,,
27/09/1991,,,,,,,,
28/09/1991,,,,,,,,
29/09/1991,,,,,,,,
30/09/1991,,,,,,,,
01/10/1991,,,,,,,,
02/10/1991,,,,,,,,
03/10/1991,,,,,,,,
04/10/1991,,,,,,,,
05/10/1991,,,,,,,,
06/10/1991,,,,,,,,
07/10/1991,,,,,,,,
08/10/1991,,,,,,,,
09/10/1991,,,,,,,,
10/10/1991,,,,,,,,
11/10/1991,,,,,,,,
12/10/1991,,,,,,,,
13/10/1991,,,,,,,,
14/10/1991,,,,,,,,
15/10/1991,,,,,,,,
16/10/1991,,,,,,,,
17/10/1991,,,,,,,,
18/10/1991,,,,,,,,
19/10/1991,,,,,,,,
20/10/1991,,,,,,,,
21/10/1991,,,,,,,,
22/10/1991,,,,,,,,
23/10/1991,,,,,,,,
24/10/1991,,,,,,,,
25/10/1991,,,,,,,,
26/10/1991,,,,,,,,
27/10/1991,,,,,,,,
28/10/1991,,,,,,,,
29/10/1991,,,,,,,,
30/10/1991,,,,,,,,
31/10/1991,,,,,,,,
01/11/1991,,,,,,,,
02/11/1991,,,,,,,,
03/11/1991,,,,,,,,
04/11/1991,,,,,,,,
05/11/1991,,,,,,,,
06/11/1991,,,,,,,,
07/11/1991,,,,,,,,
08/11/1991,,,,,,,,
09/11/1991,,,,,,,,
10/11/1991,,,,,,,,
11/11/1991,,,,,,,,
12/11/1991,,,,,,,,
13/11/1991,,,,,,,,
14/11/1991,,,,,,,,
15/11/1991,,,,,,,,
16/11/1991,,,,,,,,
17/11/1991,,,,,,,,
18/11/1991,,,,,,,,
19/11/1991,,,,,,,,
20/11/1991,,,,,,,,
21/11/1991,,,,,,,,
22/11/1991,,,,,,,,
23/11/1991,,,,,,,,
24/11/1991,,,,,,,,
25/11/1991,,,,,,,,
26/11/1991,,,,,,,,
27/11/1991,,,,,,,,
28/11/1991,,,,,,,,
29/11/1991,,,,,,,,
30/11/1991,,,,,,,,
01/12/1991,,,,,,,,
02/12/1991,,,,,,,,
03/12/1991,,,,,,,,
04/12/1991,,,,,,,,
05/12/1991,,,,,,,,
06/12/1991,,,,,,,,
07/12/1991,,,,,,,,
08/12/1991,,,,,,,,
09/12/1991,,,,,,,,
10/12/1991,,,,,,,,
11/12/1991,,,,,,,,
12/12/1991,,,,,,,,
13/12/1991,,,,,,,,
14/12/1991,,,,,,,,
15/12/1991,,,,,,,,
16/12/1991,,,,,,,,
17/12/1991,,,,,,,,
18/12/1991,,,,,,,,
19/12/1991,,,,,,,,
20/12/1991,,,,,,,,
21/12/1991,,,,,,,,
22/12/1991,,,,,,,,
23/12/1991,,,,,,,,
24/12/1991,,,,,,,,
25/12/1991,,,,,,,,
26/12/1991,,,,,,,,
27/12/1991,,,,,,,,
28/12/1991,,,,,,,,
29/12/1991,,,,,,,,
30/12/1991,,,,,,,,
31/12/1991,,,,,,,,
01/01/1992,,,,,,,,
02/01/1992,,,,,,,,
03/01/1992,,,,,,,,
04/01/1992,,,,,,,,
05/01/1992,,,,,,,,
06/01/1992,,,,,,,,
07/01/1992,,,,,,,,
08/01/1992,,,,,,,,
09/01/1992,,,,,,,,
10/01/1992,,,,,,,,
11/01/1992,,,,,,,,
12/01/1992,,,,,,,,
13/01/1992,,,,,,,,
14/01/1992,,,,,,,,
15/01/1992,,,,,,,,
16/01/1992,,,,,,,,
17/01/1992,,,,,,,,
18/01/1992,,,,,,,,
19/01/1992,,,,,,,,
20/01/1992,,,,,,,,
21/01/1992,,,,,,,,
22/01/1992,,,,,,,,
23/01/1992,,,,,,,,
24/01/1992,,,,,,,,
25/01/1992,,,,,,,,
26/01/1992,,,,,,,,
27/01/1992,,,,,,,,
28/01/1992,,,,,,,,
29/01/1992,,,,,,,,
30/01/1992,,,,,,,,
31/01/1992,,,,,,,,
01/02/1992,,,,,,,,
02/02/1992,,,,,,,,
03/02/1992,,,,,,,,
04/02/1992,,,,,,,,
05/02/1992,,,,,,,,
06/02/1992,,,,,,,,
07/02/1992,,,,,,,,
08/02/1992,,,,,,,,
09/02/1992,,,,,,,,
10/02/1992,,,,,,,,
11/02/1992,,,,,,,,
12/02/1992,,,,,,,,
13/02/1992,,,,,,,,
14/02/1992,,,,,,,,
15/02/1992,,,,,,,,
16/02/1992,,,,,,,,
17/02/1992,,,,,,,,
18/02/1992,,,,,,,,
19/02/1992,,,,,,,,
20/02/1992,,,,,,,,
21/02/1992,,,,,,,,
22/02/1992,,,,,,,,
23/02/1992,,,,,,,,
24/02/1992,,,,,,,,
25/02/1992,,,,,,,,
26/02/1992,,,,,,,,
27/02/1992,,,,,,,,
28/02/1992,,,,,,,,
29/02/1992,,,,,,,,
01/03/1992,,,,,,,,
02/03/1992,,,,,,,,
03/03/1992,,,,,,,,
04/03/1992,,,,,,,,
05/03/1992,,,,,,,,
06/03/1992,,,,,,,,
07/03/1992,,,,,,,,
08/03/1992,,,,,,,,
09/03/1992,,,,,,,,
10/03/1992,,,,,,,,
11/03/1992,,,,,,,,
12/03/1992,,,,,,,,
13/03/1992,,,,,,,,
14/03/1992,,,,,,,,
15/03/1992,,,,,,,,
16/03/1992,,,,,,,,
17/03/1992,,,,,,,,
18/03/1992,,,,,,,,
19/03/1992,,,,,,,,
20/03/1992,,,,,,,,
21/03/1992,,,,,,,,
22/03/1992,,,,,,,,
23/03/1992,,,,,,,,
24/03/1992,,,,,,,,
25/03/1992,,,,,,,,
26/03/1992,,,,,,,,
27/03/1992,,,,,,,,
28/03/1992,,,,,,,,
29/03/1992,,,,,,,,
30/03/1992,,,,,,,,
31/03/1992,,,,,,,,
01/04/1992,,,,,,,,
02/04/1992,,,,,,,,
03/04/1992,,,,,,,,
04/04/1992,,,,,,,,
05/04/1992,,,,,,,,
06/04/1992,,,,,,,,
07/04/1992,,,,,,,,
08/04/1992,,,,,,,,
09/04/1992,,,,,,,,
10/04/1992,,,,,,,,
11/04/1992,,,,,,,,
12/04/1992,,,,,,,,
13/04/1992,,,,,,,,
14/04/1992,,,,,,,,
15/04/1992,,,,,,,,
16/04/1992,,,,,,,,
17/04/1992,,,,,,,,
18/04/1992,,,,,,,,
19/04/1992,,,,,,,,
20/04/1992,,,,,,,,
21/04/1992,,,,,,,,
22/04/1992,,,,,,,,
23/04/1992,,,,,,,,
24/04/1992,,,,,,,,
25/04/1992,,,,,,,,
26/04/1992,,,,,,,,
27/04/1992,,,,,,,,
28/04/1992,,,,,,,,
29/04/1992,,,,,,,,
30/04/1992,,,,,,,,
01/05/1992,,,,,,,,
02/05/1992,,,,,,,,
03/05/1992,,,,,,,,
04/05/1992,,,,,,,,
05/05/1992,,,,,,,,
06/05/1992,,,,,,,,
07/05/1992,,,,,,,,
08/05/1992,,,,,,,,
09/05/1992,,,,,,,,
10/05/1992,,,,,,,,
11/05/1992,,,,,,,,
12/05/1992,,,,,,,,
13/05/1992,,,,,,,,
14/05/1992,,,,,,,,
15/05/1992,,,,,,,,
16/05/1992,,,,,,,,
17/05/1992,,,,,,,,
18/05/1992,,,,,,,,
19/05/1992,,,,,,,,
20/05/1992,,,,,,,,
21/05/1992,,,,,,,,
22/05/1992,,,,,,,,
23/05/1992,,,,,,,,
24/05/1992,,,,,,,,
25/05/1992,,,,,,,,
26/05/1992,,,,,,,,
27/05/1992,,,,,,,,
28/05/1992,,,,,,,,
29/05/1992,,,,,,,,
30/05/1992,,,,,,,,
31/05/1992,,,,,,,,
01/06/1992,,,,,,,,
02/06/1992,,,,,,,,
03/06/1992,,,,,,,,
04/06/1992,,,,,,,,
05/06/1992,,,,,,,,
06/06/1992,,,,,,,,
07/06/1992,,,,,,,,
08/06/1992,,,,,,,,
09/06/1992,,,,,,,,
10/06/1992,,,,,,,,
11/06/1992,,,,,,,,
12/06/1992,,,,,,,,
13/06/1992,,,,,,,,
14/06/1992,,,,,,,,
15/06/1992,,,,,,,,
16/06/1992,,,,,,,,
17/06/1992,,,,,,,,
18/06/1992,,,,,,,,
19/06/1992,,,,,,,,
20/06/1992,,,,,,,,
21/06/1992,,,,,,,,
22/06/1992,,,,,,,,
23/06/1992,,,,,,,,
24/06/1992,,,,,,,,
25/06/1992,,,,,,,,
26/06/1992,,,,,,,,
27/06/1992,,,,,,,,
28/06/1992,,,,,,,,
29/06/1992,,,,,,,,
30/06/1992,,,,,,,,
01/07/1992,,,,,,,,
02/07/1992,,,,,,,,
03/07/1992,,,,,,,,
04/07/1992,,,,,,,,
05/07/1992,,,,,,,,
06/07/1992,,,,,,,,
07/07/1992,,,,,,,,
08/07/1992,,,,,,,,
09/07/1992,,,,,,,,
10/07/1992,,,,,,,,
11/07/1992,,,,,,,,
12/07/1992,,,,,,,,
13/07/1992,,,,,,,,
14/07/1992,,,,,,,,
15/07/1992,,,,,,,,
16/07/1992,,,,,,,,
17/07/1992,,,,,,,,
18/07/1992,,,,,,,,
19/07/1992,,,,,,,,
20/07/1992,,,,,,,,
21/07/1992,,,,,,,,
22/07/1992,,,,,,,,
23/07/1992,,,,,,,,
24/07/1992,,,,,,,,
25/07/1992,,,,,,,,
26/07/1992,,,,,,,,
27/07/1992,,,,,,,,
28/07/1992,,,,,,,,
29/07/1992,,,,,,,,
30/07/1992,,,,,,,,
31/07/1992,,,,,,,,
01/08/1992,,,,,,,,
02/08/1992,,,,,,,,
03/08/1992,,,,,,,,
04/08/1992,,,,,,,,
05/08/1992,,,,,,,,
06/08/1992,,,,,,,,
07/08/1992,,,,,,,,
08/08/1992,,,,,,,,
09/08/1992,,,,,,,,
10/08/1992,,,,,,,,
11/08/1992,,,,,,,,
12/08/1992,,,,,,,,
13/08/1992,,,,,,,,
14/08/1992,,,,,,,,
15/08/1992,,,,,,,,
16/08/1992,,,,,,,,
17/08/1992,,,,,,,,
18/08/1992,,,,,,,,
19/08/1992,,,,,,,,
20/08/1992,,,,,,,,
21/08/1992,,,,,,,,
22/08/1992,,,,,,,,
23/08/1992,,,,,,,,
24/08/1992,,,,,,,,
25/08/1992,,,,,,,,
26/08/1992,,,,,,,,
27/08/1992,,,,,,,,
28/08/1992,,,,,,,,
29/08/1992,,,,,,,,
30/08/1992,,,,,,,,
31/08/1992,,,,,,,,
01/09/1992,,,,,,,,
02/09/1992,,,,,,,,
03/09/1992,,,,,,,,
04/09/1992,,,,,,,,
05/09/1992,,,,,,,,
06/09/1992,,,,,,,,
07/09/1992,,,,,,,,
08/09/1992,,,,,,,,
09/09/1992,,,,,,,,
10/09/1992,,,,,,,,
11/09/1992,,,,,,,,
12/09/1992,,,,,,,,
13/09/1992,,,,,,,,
14/09/1992,,,,,,,,
15/09/1992,,,,,,,,
16/09/1992,,,,,,,,
17/09/1992,,,,,,,,
18/09/1992,,,,,,,,
19/09/1992,,,,,,,,
20/09/1992,,,,,,,,
21/09/1992,,,,,,,,
22/09/1992,,,,,,,,
23/09/1992,,,,,,,,
24/09/1992,,,,,,,,
25/09/1992,,,,,,,,
26/09/1992,,,,,,,,
27/09/1992,,,,,,,,
